id,probability,actual
1089,0.31474441289901733,0.0
1089,0.9886743426322937,1.0
1089,0.01167241856455803,0.0
1089,0.00017775411834008992,0.0
1089,0.00020398595370352268,0.0
1089,0.9999760389328003,1.0
1089,0.00017969425243791193,0.0
1089,0.00017290688992943615,0.0
1089,0.999976634979248,1.0
1089,0.00019943455117754638,0.0
1089,0.000199097121367231,0.0
1089,0.999976634979248,1.0
1089,0.00016955795581452549,0.0
1089,0.00021596733131445944,0.0
1089,0.9999765157699585,1.0
1089,0.00018499910947866738,0.0
1089,0.0002209104859502986,0.0
1089,0.9999774694442749,1.0
1089,0.00028923008358106017,0.0
1089,0.000368704175343737,0.0
1089,0.9999767541885376,1.0
1089,0.0001901587820611894,0.0
1089,0.000204026437131688,0.0
1089,0.9999773502349854,1.0
1089,0.000123849356896244,0.0
1089,0.0001194039432448335,0.0
1089,0.9999756813049316,1.0
1089,9.756967483554035e-05,0.0
1089,8.056782826315612e-05,0.0
1089,0.9999754428863525,1.0
1089,0.00024717889027670026,0.0
1089,0.000340975821018219,0.0
1089,0.9999765157699585,1.0
731,3.877183189615607e-05,0.0
731,3.3781623642425984e-05,0.0
731,0.9999767541885376,1.0
731,3.5705281334230676e-05,0.0
731,3.2637835829518735e-05,0.0
731,0.9999731779098511,1.0
731,5.782459629699588e-05,0.0
731,3.402043876121752e-05,0.0
731,0.9999767541885376,1.0
731,3.745098729268648e-05,0.0
731,3.280859891674481e-05,0.0
731,0.999976634979248,1.0
731,4.289136631996371e-05,0.0
731,3.3929005439858884e-05,0.0
731,0.9999773502349854,1.0
731,3.803441722993739e-05,0.0
731,3.3231364795938134e-05,0.0
731,0.9999769926071167,1.0
731,3.697933425428346e-05,0.0
731,3.364607255207375e-05,0.0
731,0.9999755620956421,1.0
731,4.1922648961190134e-05,0.0
731,3.376078529981896e-05,0.0
731,0.9999774694442749,1.0
731,3.9114387618610635e-05,0.0
731,3.3820364478742704e-05,0.0
731,0.9999771118164062,1.0
731,3.635608663898893e-05,0.0
731,3.366205783095211e-05,0.0
731,0.9999756813049316,1.0
731,0.991238534450531,0.0
731,0.0004461111966520548,0.0
731,0.1414595991373062,1.0
731,3.595755697460845e-05,0.0
731,3.3872562198666856e-05,0.0
731,0.9999758005142212,1.0
751,3.670556907309219e-05,0.0
751,3.209045098628849e-05,0.0
751,0.999976396560669,1.0
751,4.633544085663743e-05,0.0
751,3.090624159085564e-05,0.0
751,0.9999768733978271,1.0
751,6.038230276317336e-05,0.0
751,3.217744961148128e-05,0.0
751,0.9999772310256958,1.0
751,3.7275112845236436e-05,0.0
751,3.1271738407667726e-05,0.0
751,0.999976396560669,1.0
751,0.00013986635894980282,0.0
751,6.425272295018658e-05,0.0
751,0.9999783039093018,1.0
751,4.2523279262240976e-05,0.0
751,3.4204625990241766e-05,0.0
751,0.999976634979248,1.0
751,4.0089416870614514e-05,0.0
751,3.4333519579377025e-05,0.0
751,0.9999772310256958,1.0
751,6.757845403626561e-05,0.0
751,3.954465137212537e-05,0.0
751,0.9999781847000122,1.0
751,4.490760329645127e-05,0.0
751,3.3136871934402734e-05,0.0
751,0.9999778270721436,1.0
751,4.2201947508146986e-05,0.0
751,3.271181049058214e-05,0.0
751,0.9999765157699585,1.0
751,3.957437729695812e-05,0.0
751,3.3499884011689574e-05,0.0
751,0.9999762773513794,1.0
751,4.790816819877364e-05,0.0
751,3.5251880035502836e-05,0.0
751,0.9999772310256958,1.0
705,4.254785744706169e-05,0.0
705,3.616334652178921e-05,0.0
705,0.9999761581420898,1.0
705,0.00013686450256500393,0.0
705,4.141454701311886e-05,0.0
705,0.999970555305481,1.0
705,4.492987864068709e-05,0.0
705,3.228268542443402e-05,0.0
705,0.9999755620956421,1.0
705,7.883036596467718e-05,0.0
705,3.482804459054023e-05,0.0
705,0.9999785423278809,1.0
705,6.316405051620677e-05,0.0
705,3.772904892684892e-05,0.0
705,0.9999774694442749,1.0
705,4.537985660135746e-05,0.0
705,3.540372199495323e-05,0.0
705,0.9999762773513794,1.0
705,4.0036266000242904e-05,0.0
705,3.562872007023543e-05,0.0
705,0.9999768733978271,1.0
705,4.576813807943836e-05,0.0
705,3.629591083154082e-05,0.0
705,0.9999768733978271,1.0
705,4.364862252259627e-05,0.0
705,3.4997312468476593e-05,0.0
705,0.9999775886535645,1.0
705,4.952540621161461e-05,0.0
705,3.618252230808139e-05,0.0
705,0.9999762773513794,1.0
705,0.00015850843919906765,0.0
705,3.713251862791367e-05,0.0
705,0.9999779462814331,1.0
705,3.935207860195078e-05,0.0
705,3.388842742424458e-05,0.0
705,0.9999761581420898,1.0
316,4.8235393478535116e-05,0.0
316,3.32021591020748e-05,0.0
316,0.9999767541885376,1.0
316,9.80244149104692e-05,0.0
316,5.742723078583367e-05,0.0
316,0.9999732971191406,1.0
316,5.3203897550702095e-05,0.0
316,3.438916246523149e-05,0.0
316,0.9999759197235107,1.0
316,0.0031315158121287823,1.0
316,0.056949347257614136,0.0
316,0.9769639372825623,0.0
316,7.522732630604878e-05,0.0
316,3.629234561230987e-05,0.0
316,0.9999771118164062,1.0
316,8.305910159833729e-05,0.0
316,5.4940959671512246e-05,0.0
316,0.9999772310256958,1.0
316,4.499007627600804e-05,0.0
316,4.813559280592017e-05,0.0
316,0.9999769926071167,1.0
316,9.080169547814876e-05,0.0
316,5.1727034588111565e-05,0.0
316,0.9999772310256958,1.0
316,7.82879869802855e-05,0.0
316,6.645308894803748e-05,0.0
316,0.99997878074646,1.0
316,4.5813336328137666e-05,0.0
316,3.355043372721411e-05,0.0
316,0.9999761581420898,1.0
316,3.928544538212009e-05,0.0
316,3.240381192881614e-05,0.0
316,0.9999761581420898,1.0
316,5.167664130567573e-05,0.0
316,3.6430494219530374e-05,0.0
316,0.9999765157699585,1.0
494,3.8626134482910857e-05,0.0
494,3.4379852877464145e-05,0.0
494,0.9999761581420898,1.0
494,6.002211011946201e-05,0.0
494,3.894035398843698e-05,0.0
494,0.9999762773513794,1.0
494,4.269564669812098e-05,0.0
494,3.4578610211610794e-05,0.0
494,0.9999756813049316,1.0
494,4.087894194526598e-05,0.0
494,3.343241769471206e-05,0.0
494,0.9999771118164062,1.0
494,5.0444297812646255e-05,0.0
494,3.5512093745637685e-05,0.0
494,0.9999769926071167,1.0
494,4.224443546263501e-05,0.0
494,3.758433376788162e-05,0.0
494,0.9999765157699585,1.0
494,0.9996126294136047,1.0
494,0.005973173771053553,0.0
494,0.0007362316246144474,0.0
494,4.447468018042855e-05,0.0
494,3.63425315299537e-05,0.0
494,0.9999771118164062,1.0
494,4.296809129300527e-05,0.0
494,3.414127786527388e-05,0.0
494,0.999977707862854,1.0
494,3.8489564758492634e-05,0.0
494,3.554109935066663e-05,0.0
494,0.9999755620956421,1.0
494,3.691992242238484e-05,0.0
494,3.45701992046088e-05,0.0
494,0.9999761581420898,1.0
494,4.29926767537836e-05,0.0
494,3.685794217744842e-05,0.0
494,0.999976396560669,1.0
207,4.4433643779484555e-05,0.0
207,3.595090674934909e-05,0.0
207,0.9999765157699585,1.0
207,4.714369788416661e-05,0.0
207,3.6015731893712655e-05,0.0
207,0.9999771118164062,1.0
207,4.9607271648710594e-05,0.0
207,3.424941314733587e-05,0.0
207,0.999976396560669,1.0
207,4.608337985700928e-05,0.0
207,3.7833902752026916e-05,0.0
207,0.9999778270721436,1.0
207,0.000217489039641805,0.0
207,0.0005785169778391719,0.0
207,0.99996018409729,1.0
207,4.411841291585006e-05,0.0
207,3.644414755399339e-05,0.0
207,0.999976396560669,1.0
207,5.077159948996268e-05,0.0
207,6.479665171355009e-05,0.0
207,0.9999780654907227,1.0
207,4.516675107879564e-05,0.0
207,3.6103730963077396e-05,0.0
207,0.999976634979248,1.0
207,0.0030271613504737616,0.0
207,0.9989929795265198,1.0
207,0.0063377199694514275,0.0
207,4.446561069926247e-05,0.0
207,3.646726690931246e-05,0.0
207,0.9999762773513794,1.0
207,3.861320510623045e-05,0.0
207,3.267387000960298e-05,0.0
207,0.9999756813049316,1.0
207,4.2941381252603605e-05,0.0
207,3.601466596592218e-05,0.0
207,0.9999759197235107,1.0
559,4.165465725236572e-05,0.0
559,3.73343464161735e-05,0.0
559,0.9999769926071167,1.0
559,0.17161913216114044,0.0
559,0.32038068771362305,0.0
559,0.8586706519126892,1.0
559,4.06224571634084e-05,0.0
559,3.5033775930060074e-05,0.0
559,0.9999762773513794,1.0
559,0.00026636332040652633,0.0
559,0.00017836735059972852,0.0
559,0.9999200105667114,1.0
559,5.846696876687929e-05,0.0
559,4.0243048715638e-05,0.0
559,0.9999781847000122,1.0
559,4.031449498143047e-05,0.0
559,3.604036464821547e-05,0.0
559,0.999976396560669,1.0
559,4.3451760575408116e-05,0.0
559,4.202540367259644e-05,0.0
559,0.9999778270721436,1.0
559,4.367443762021139e-05,0.0
559,3.69985937140882e-05,0.0
559,0.9999775886535645,1.0
559,5.567884727497585e-05,0.0
559,4.26340448029805e-05,0.0
559,0.9999785423278809,1.0
559,4.1610386688262224e-05,0.0
559,3.7179543141974136e-05,0.0
559,0.999976634979248,1.0
559,3.9106256735976785e-05,0.0
559,3.492433097562753e-05,0.0
559,0.9999762773513794,1.0
559,4.052873919135891e-05,0.0
559,3.688290962600149e-05,0.0
559,0.9999765157699585,1.0
1485,3.968480450566858e-05,0.0
1485,3.625059616751969e-05,0.0
1485,0.9999765157699585,1.0
1485,0.9998538494110107,1.0
1485,0.0011000738013535738,0.0
1485,0.00020476328791119158,0.0
1485,4.536514825304039e-05,0.0
1485,3.490731614874676e-05,0.0
1485,0.9999758005142212,1.0
1485,0.9997100234031677,0.0
1485,0.0014447723515331745,0.0
1485,0.0006497836438938975,1.0
1485,4.4702639570459723e-05,0.0
1485,3.601906428229995e-05,0.0
1485,0.9999767541885376,1.0
1485,3.7371639336925e-05,0.0
1485,3.558443859219551e-05,0.0
1485,0.9999760389328003,1.0
1485,3.910178202204406e-05,0.0
1485,3.617362381191924e-05,0.0
1485,0.9999761581420898,1.0
1485,5.32568410562817e-05,0.0
1485,3.866604311042465e-05,0.0
1485,0.9999769926071167,1.0
1485,3.930557068088092e-05,0.0
1485,3.499050217214972e-05,0.0
1485,0.9999769926071167,1.0
1485,3.871043008984998e-05,0.0
1485,3.579020267352462e-05,0.0
1485,0.9999758005142212,1.0
1485,3.890375592163764e-05,0.0
1485,3.52700735675171e-05,0.0
1485,0.9999756813049316,1.0
1485,3.971115802414715e-05,0.0
1485,3.8015634345356375e-05,0.0
1485,0.9999756813049316,1.0
1227,9.379284165333956e-05,0.0
1227,8.269264071714133e-05,0.0
1227,0.9999769926071167,1.0
1227,0.003833543276414275,0.0
1227,0.006809124257415533,0.0
1227,0.9975326061248779,1.0
1227,0.00014507595915347338,0.0
1227,0.00012479657016228884,0.0
1227,0.9999762773513794,1.0
1227,0.0027118907310068607,0.0
1227,0.0035593013744801283,0.0
1227,0.9998140931129456,1.0
1227,0.00013958429917693138,0.0
1227,0.00012627562682610005,0.0
1227,0.9999771118164062,1.0
1227,0.0072022695094347,0.0
1227,0.03789360821247101,0.0
1227,0.999338686466217,1.0
1227,0.0001090527803171426,0.0
1227,0.00013337675773072988,0.0
1227,0.9999773502349854,1.0
1227,0.00023029277508612722,0.0
1227,0.00022699640248902142,0.0
1227,0.9999780654907227,1.0
1227,0.00017502314585726708,0.0
1227,0.00021056237164884806,0.0
1227,0.9999785423278809,1.0
1227,0.00015109480591490865,0.0
1227,8.942630665842444e-05,0.0
1227,0.9999769926071167,1.0
1227,8.343069202965125e-05,0.0
1227,5.7119843404507264e-05,0.0
1227,0.9999765157699585,1.0
1227,0.21253420412540436,0.0
1227,0.4657329320907593,0.0
1227,0.7679301500320435,1.0
270,8.456344221485779e-05,0.0
270,4.026024544145912e-05,0.0
270,0.9999774694442749,1.0
270,0.9858324527740479,0.0
270,0.002531354548409581,0.0
270,0.019919825717806816,1.0
270,8.905069262254983e-05,0.0
270,4.181879558018409e-05,0.0
270,0.9999767541885376,1.0
270,0.9997803568840027,1.0
270,0.0022115728352218866,0.0
270,0.00034412459353916347,0.0
270,6.788098835386336e-05,0.0
270,3.771020419662818e-05,0.0
270,0.9999775886535645,1.0
270,8.313835860462859e-05,0.0
270,5.3110819862922654e-05,0.0
270,0.9999774694442749,1.0
270,6.497077265521511e-05,0.0
270,3.7531859561568126e-05,0.0
270,0.9999778270721436,1.0
270,0.00012487130879890174,0.0
270,4.6486409701174125e-05,0.0
270,0.9999779462814331,1.0
270,7.483337685698643e-05,0.0
270,3.830216883216053e-05,0.0
270,0.9999783039093018,1.0
270,7.150978490244597e-05,0.0
270,3.821773862000555e-05,0.0
270,0.9999769926071167,1.0
270,5.602456440101378e-05,0.0
270,3.4751072234939784e-05,0.0
270,0.9999774694442749,1.0
270,5.136338950251229e-05,0.0
270,3.6951769288862124e-05,0.0
270,0.9999771118164062,1.0
1112,5.121704452903941e-05,0.0
1112,3.448775169090368e-05,0.0
1112,0.9999762773513794,1.0
1112,5.574796523433179e-05,0.0
1112,3.4881028113886714e-05,0.0
1112,0.9999762773513794,1.0
1112,6.0057383961975574e-05,0.0
1112,3.341781484778039e-05,0.0
1112,0.9999760389328003,1.0
1112,0.00019463247735984623,0.0
1112,4.0252834878629074e-05,0.0
1112,0.9999721050262451,1.0
1112,7.635726069565862e-05,0.0
1112,3.611171632655896e-05,0.0
1112,0.9999765157699585,1.0
1112,7.21295946277678e-05,0.0
1112,3.831883077509701e-05,0.0
1112,0.9999769926071167,1.0
1112,4.922433799947612e-05,0.0
1112,3.83243132091593e-05,0.0
1112,0.9999775886535645,1.0
1112,0.00010800196469062939,0.0
1112,3.8402675272664055e-05,0.0
1112,0.9999775886535645,1.0
1112,0.00011798083141911775,0.0
1112,5.847320062457584e-05,0.0
1112,0.9999767541885376,1.0
1112,4.0532759157940745e-05,0.0
1112,3.4329590562265366e-05,0.0
1112,0.9999755620956421,1.0
1112,4.16811162722297e-05,0.0
1112,3.339931208756752e-05,0.0
1112,0.999975323677063,1.0
1112,4.0571976569481194e-05,0.0
1112,3.6412016925169155e-05,0.0
1112,0.9999758005142212,1.0
374,4.4475575123215094e-05,0.0
374,3.7204088584985584e-05,0.0
374,0.9999769926071167,1.0
374,0.004197168629616499,0.0
374,0.998246431350708,1.0
374,0.00290513364598155,0.0
374,4.5591277739731595e-05,0.0
374,3.7672212783945724e-05,0.0
374,0.9999761581420898,1.0
374,9.840332495514303e-05,0.0
374,6.710785237373784e-05,0.0
374,0.9999781847000122,1.0
374,5.3649182518711314e-05,0.0
374,4.2163734178757295e-05,0.0
374,0.9999765157699585,1.0
374,5.126923497300595e-05,0.0
374,4.226034434395842e-05,0.0
374,0.9999762773513794,1.0
374,4.768219150719233e-05,0.0
374,5.122769289300777e-05,0.0
374,0.9999768733978271,1.0
374,7.570705201942474e-05,0.0
374,5.427073119790293e-05,0.0
374,0.9999773502349854,1.0
374,5.550215064431541e-05,0.0
374,5.6110591685865074e-05,0.0
374,0.9999775886535645,1.0
374,5.159992724657059e-05,0.0
374,3.7852340028621256e-05,0.0
374,0.9999760389328003,1.0
374,3.992874553659931e-05,0.0
374,3.425996328587644e-05,0.0
374,0.9999759197235107,1.0
374,4.638314567273483e-05,0.0
374,3.9138303691288456e-05,0.0
374,0.9999765157699585,1.0
1428,3.465596091700718e-05,0.0
1428,3.237709097447805e-05,0.0
1428,0.9999758005142212,1.0
1428,0.0990605354309082,0.0
1428,0.7959368228912354,1.0
1428,0.33953043818473816,0.0
1428,4.5475255319615826e-05,0.0
1428,3.3369349694112316e-05,0.0
1428,0.9999754428863525,1.0
1428,0.0017140173586085439,0.0
1428,0.0005834581097587943,0.0
1428,0.9998077750205994,1.0
1428,3.763558197533712e-05,0.0
1428,3.275408016634174e-05,0.0
1428,0.9999762773513794,1.0
1428,3.550237670424394e-05,0.0
1428,3.2379561162088066e-05,0.0
1428,0.9999758005142212,1.0
1428,4.228768011671491e-05,0.0
1428,3.580672637326643e-05,0.0
1428,0.9999774694442749,1.0
1428,4.625438305083662e-05,0.0
1428,3.738939267350361e-05,0.0
1428,0.9999765157699585,1.0
1428,0.00011009344598278403,0.0
1428,9.132289414992556e-05,0.0
1428,0.9999783039093018,1.0
1428,3.882599776261486e-05,0.0
1428,3.34929209202528e-05,0.0
1428,0.9999756813049316,1.0
1428,3.648577330750413e-05,0.0
1428,3.259584627812728e-05,0.0
1428,0.9999756813049316,1.0
1428,3.7054240237921476e-05,0.0
1428,3.4015440178336576e-05,0.0
1428,0.9999759197235107,1.0
394,4.4039847125532106e-05,0.0
394,3.576215749490075e-05,0.0
394,0.9999765157699585,1.0
394,0.015468889847397804,0.0
394,0.47154298424720764,0.0
394,0.3841879963874817,1.0
394,4.068891212227754e-05,0.0
394,3.2433275919174775e-05,0.0
394,0.9999755620956421,1.0
394,0.00011639196600299329,0.0
394,4.8128429625649005e-05,0.0
394,0.9999783039093018,1.0
394,5.5357584642479196e-05,0.0
394,3.6359517253004014e-05,0.0
394,0.9999767541885376,1.0
394,4.384879503049888e-05,0.0
394,3.6081491998629645e-05,0.0
394,0.9999767541885376,1.0
394,4.298779822420329e-05,0.0
394,3.902504613506608e-05,0.0
394,0.9999768733978271,1.0
394,4.571440149447881e-05,0.0
394,3.6561388697009534e-05,0.0
394,0.9999767541885376,1.0
394,6.124930951045826e-05,0.0
394,4.501131479628384e-05,0.0
394,0.9999784231185913,1.0
394,4.392128175823018e-05,0.0
394,3.5822027712129056e-05,0.0
394,0.9999760389328003,1.0
394,3.846123945550062e-05,0.0
394,3.348458631080575e-05,0.0
394,0.9999760389328003,1.0
394,4.1131792386295274e-05,0.0
394,3.586345337680541e-05,0.0
394,0.9999765157699585,1.0
539,3.935924542020075e-05,0.0
539,3.711599129019305e-05,0.0
539,0.999976396560669,1.0
539,0.950089693069458,1.0
539,0.0013913149014115334,0.0
539,0.11854977905750275,0.0
539,7.024992373771966e-05,0.0
539,4.14481655752752e-05,0.0
539,0.999976634979248,1.0
539,4.216454181005247e-05,0.0
539,3.579361509764567e-05,0.0
539,0.9999769926071167,1.0
539,4.453800283954479e-05,0.0
539,3.76676871383097e-05,0.0
539,0.9999769926071167,1.0
539,4.108357097720727e-05,0.0
539,3.6779780202778056e-05,0.0
539,0.9999762773513794,1.0
539,4.495473694987595e-05,0.0
539,4.07900006393902e-05,0.0
539,0.9999773502349854,1.0
539,4.3943902710452676e-05,0.0
539,3.853172893286683e-05,0.0
539,0.9999772310256958,1.0
539,0.8945951461791992,1.0
539,0.0014668521471321583,0.0
539,0.9248986840248108,0.0
539,4.49067447334528e-05,0.0
539,3.863895472022705e-05,0.0
539,0.9999767541885376,1.0
539,3.720380482263863e-05,0.0
539,3.6175348213873804e-05,0.0
539,0.9999762773513794,1.0
539,3.948353696614504e-05,0.0
539,3.8582540582865477e-05,0.0
539,0.9999760389328003,1.0
244,5.6967259297380224e-05,0.0
244,3.604064113460481e-05,0.0
244,0.999976634979248,1.0
244,0.9998518228530884,1.0
244,0.0011813482269644737,0.0
244,0.00018221208301838487,0.0
244,0.00011666809587040916,0.0
244,3.793448195210658e-05,0.0
244,0.9999761581420898,1.0
244,7.124841067707166e-05,0.0
244,3.301757533336058e-05,0.0
244,0.9999775886535645,1.0
244,8.164894097717479e-05,0.0
244,4.1309544030809775e-05,0.0
244,0.9999779462814331,1.0
244,4.250405982020311e-05,0.0
244,3.558457319741137e-05,0.0
244,0.999976396560669,1.0
244,5.133978265803307e-05,0.0
244,3.566917439457029e-05,0.0
244,0.9999769926071167,1.0
244,4.7619214456062764e-05,0.0
244,3.725780334207229e-05,0.0
244,0.9999771118164062,1.0
244,5.336324102245271e-05,0.0
244,3.6856075894320384e-05,0.0
244,0.9999778270721436,1.0
244,4.38144379586447e-05,0.0
244,3.4994307497981936e-05,0.0
244,0.9999756813049316,1.0
244,5.8319405070506036e-05,0.0
244,3.505285712890327e-05,0.0
244,0.9999771118164062,1.0
244,7.166132854763418e-05,0.0
244,3.744184868992306e-05,0.0
244,0.9999780654907227,1.0
1161,3.9456957892980427e-05,0.0
1161,3.673218088806607e-05,0.0
1161,0.999976634979248,1.0
1161,0.5375988483428955,1.0
1161,0.00047864639782346785,0.0
1161,0.9644565582275391,0.0
1161,8.086740126600489e-05,0.0
1161,3.9496189856436104e-05,0.0
1161,0.999976396560669,1.0
1161,5.1482158596627414e-05,0.0
1161,3.734941128641367e-05,0.0
1161,0.9999773502349854,1.0
1161,5.355676694307476e-05,0.0
1161,4.050038114655763e-05,0.0
1161,0.9999769926071167,1.0
1161,4.3978528992738575e-05,0.0
1161,3.9338236092589796e-05,0.0
1161,0.9999765157699585,1.0
1161,4.338410872151144e-05,0.0
1161,3.7021956813987345e-05,0.0
1161,0.9999762773513794,1.0
1161,5.9751986555056646e-05,0.0
1161,4.012371937278658e-05,0.0
1161,0.9999780654907227,1.0
1161,4.7338224248960614e-05,0.0
1161,3.7994068406987935e-05,0.0
1161,0.9999773502349854,1.0
1161,4.815400461666286e-05,0.0
1161,4.0092203562380746e-05,0.0
1161,0.9999765157699585,1.0
1161,3.934056076104753e-05,0.0
1161,3.668341742013581e-05,0.0
1161,0.9999761581420898,1.0
1161,0.999854564666748,0.0
1161,0.0023721172474324703,0.0
1161,0.0003504000196699053,1.0
605,4.427224848768674e-05,0.0
605,4.10278225899674e-05,0.0
605,0.9999759197235107,1.0
605,0.003581513650715351,1.0
605,0.998292863368988,0.0
605,0.0032268217764794827,0.0
605,4.666318272938952e-05,0.0
605,3.986916271969676e-05,0.0
605,0.9999750852584839,1.0
605,0.00015873395022936165,0.0
605,0.00012750615132972598,0.0
605,0.9999774694442749,1.0
605,5.6260938436025754e-05,0.0
605,4.9851882067741826e-05,0.0
605,0.9999765157699585,1.0
605,4.714746683021076e-05,0.0
605,4.571997487801127e-05,0.0
605,0.9999755620956421,1.0
605,5.030133979744278e-05,0.0
605,5.4880430980119854e-05,0.0
605,0.9999768733978271,1.0
605,6.060463056201115e-05,0.0
605,5.376513581722975e-05,0.0
605,0.9999772310256958,1.0
605,0.00014133397780824453,0.0
605,0.0001939598296303302,0.0
605,0.9999774694442749,1.0
605,5.725913433707319e-05,0.0
605,4.628386159311049e-05,0.0
605,0.9999758005142212,1.0
605,4.5274475269252434e-05,0.0
605,3.499981539789587e-05,0.0
605,0.9999756813049316,1.0
605,4.1536844946676865e-05,0.0
605,3.8382462662411854e-05,0.0
605,0.9999756813049316,1.0
1311,4.05957325710915e-05,0.0
1311,3.5914385080104694e-05,0.0
1311,0.9999769926071167,1.0
1311,7.365178316831589e-05,0.0
1311,4.287296542315744e-05,0.0
1311,0.9999765157699585,1.0
1311,3.843264130409807e-05,0.0
1311,3.297308285254985e-05,0.0
1311,0.999975323677063,1.0
1311,0.9993494153022766,1.0
1311,0.008350225165486336,0.0
1311,0.000540745269972831,0.0
1311,4.8227251681964844e-05,0.0
1311,3.6150377127341926e-05,0.0
1311,0.9999772310256958,1.0
1311,4.0517072193324566e-05,0.0
1311,3.4588803828228265e-05,0.0
1311,0.9999759197235107,1.0
1311,4.270314093446359e-05,0.0
1311,3.95004462916404e-05,0.0
1311,0.9999768733978271,1.0
1311,5.05087009514682e-05,0.0
1311,3.864308018819429e-05,0.0
1311,0.9999772310256958,1.0
1311,4.9289727030554786e-05,0.0
1311,3.8726822822354734e-05,0.0
1311,0.9999781847000122,1.0
1311,3.876111077261157e-05,0.0
1311,3.5658187698572874e-05,0.0
1311,0.999976396560669,1.0
1311,3.9695481973467395e-05,0.0
1311,3.439604552113451e-05,0.0
1311,0.999976396560669,1.0
1311,3.965510768466629e-05,0.0
1311,3.57777789758984e-05,0.0
1311,0.9999761581420898,1.0
470,4.486450052354485e-05,0.0
470,3.676540291053243e-05,0.0
470,0.999976634979248,1.0
470,4.254112354828976e-05,0.0
470,3.1635037885280326e-05,0.0
470,0.9999769926071167,1.0
470,6.592855788767338e-05,0.0
470,3.511036993586458e-05,0.0
470,0.9999761581420898,1.0
470,9.011352813104168e-05,0.0
470,4.1177747334586456e-05,0.0
